id,link,content,date,retweets,favorites,mentions,hashtags,geo
146624276085211136,https://twitter.com/realDonaldTrump/status/146624276085211136,"We need a dealmaker in the White House, who knows how to think innovatively and make smart deals. # TimeToGetTough.",2011-12-13 17:15:26,143,34,,#,
146639744363790337,https://twitter.com/realDonaldTrump/status/146639744363790337,"Look, here's the deal: @ BarackObama has been a total disaster. He has spent this country into the ground and destroyed jobs # TimeToGetTough",2011-12-13 18:16:54,239,47,@,#,
146660771538014208,https://twitter.com/realDonaldTrump/status/146660771538014208,"The Mullahs are laughing at what they think is a very stupid president, @ BarackObama has ""asked"" for Iran to return the drone # TimeToGetTough",2011-12-13 19:40:27,115,26,@,#,
146666431600267264,https://twitter.com/realDonaldTrump/status/146666431600267264,"Don't forget my book signing tonight at Costco on 1250 Old Country Road in Westbury, NY, from 6-8 pm. Hope to see you there.",2011-12-13 20:02:56,41,43,,,
146684902270697472,https://twitter.com/realDonaldTrump/status/146684902270697472,"# trumpvlog Why I cancelled the ""great debate""..... http://youtu.be/xLtPUXBcAZg",2011-12-13 21:16:20,47,17,,#,
146684909610741760,https://twitter.com/realDonaldTrump/status/146684909610741760,Who handed Iraq over to Iran yesterday? @ BarackObama. We have gotten nothing from the Iraqis-- we should have them pay us back with oil.,2011-12-13 21:16:22,159,28,@,,
146692325404459008,https://twitter.com/realDonaldTrump/status/146692325404459008,# trumpvlog NY Area- Two book signings- Tonight and Thursday.... http://youtu.be/cE_Evcqxn04,2011-12-13 21:45:50,15,5,,#,
146700247178035201,https://twitter.com/realDonaldTrump/status/146700247178035201,Real unemployment is 20%. We must simplify the tax code and start making our own products again to bring our jobs back from overseas.,2011-12-13 22:17:19,380,51,,,
146963669698363392,https://twitter.com/realDonaldTrump/status/146963669698363392,I'll be signing copies of my new book @ TimeToGetTough tomorrow at Trump Tower (5th Avenue between 56 and 57) from noon to 2pm.,2011-12-14 15:44:03,19,5,@,,
146968006201835520,https://twitter.com/realDonaldTrump/status/146968006201835520,He says he will spend $1 B to get re-elected: @ BarackObama. I can match him--preserving my options.,2011-12-14 16:01:17,184,21,@,,
146970579294101504,https://twitter.com/realDonaldTrump/status/146970579294101504,"# trumpvlog Same last name, same bad ratings- @ lawrence and @ rosie..... http://youtu.be/ucJ-OCOzb9s",2011-12-14 16:11:31,48,54,@ @,#,
146973454292369409,https://twitter.com/realDonaldTrump/status/146973454292369409,Thousands of e-mails from folks urging me to seek the Americans Elect Presidential nomination.,2011-12-14 16:22:56,419,535,,,
146978693741428737,https://twitter.com/realDonaldTrump/status/146978693741428737,"Check out my new book ""Time To Get Tough: Making America #1 Again""http://amzn.to/tra5RD",2011-12-14 16:43:45,28,11,,#1,
146993693004529664,https://twitter.com/realDonaldTrump/status/146993693004529664,My @ FoxNews interview with @ TeamCavuto discussing why I will not be moderating the Newsmax- @ iontv debatehttp://bit.ly/ub99VT,2011-12-14 17:43:22,14,3,@ @ @,,
146994336670822400,https://twitter.com/realDonaldTrump/status/146994336670822400,I feel sorry for Rosie 's new partner in love whose parents are devastated at the thought of their daughter being with @ Rosie--a true loser.,2011-12-14 17:45:55,956,1003,@,,
146994922501840897,https://twitter.com/realDonaldTrump/status/146994922501840897,# badratings @ Lawrence's show failed at 8pm and is failing(even worse) at 10pm- not long for tv.....,2011-12-14 17:48:15,22,7,@,#,
147002661772853248,https://twitter.com/realDonaldTrump/status/147002661772853248,# badratings @ Rosie you will never make it. You are not funny or talented.,2011-12-14 18:19:00,318,132,@,#,
147003146181419010,https://twitter.com/realDonaldTrump/status/147003146181419010,"Save your time @ rosie and focus on your horrible ratings, and don't mention my name on talk shows anymore or you will get more of the same.",2011-12-14 18:20:55,213,45,@,,
147026832091385856,https://twitter.com/realDonaldTrump/status/147026832091385856,My @ FoxNews interview with @ gretawire explaining that I am keeping all my options available for 2012http://bit.ly/uLQxe5,2011-12-14 19:55:03,21,4,@ @,,
147029595969961984,https://twitter.com/realDonaldTrump/status/147029595969961984,"My interview with @ EWErickson of @ RedState discussing # TimeToGetTough, GOP primary and my 2012 optionshttp://bit.ly/rYAEq2",2011-12-14 20:06:02,7,5,@ @,#,
147031316871905280,https://twitter.com/realDonaldTrump/status/147031316871905280,Read this about @ lawrence......http://nyti.ms/uFSpn3,2011-12-14 20:12:52,12,5,@,,
147034827424673792,https://twitter.com/realDonaldTrump/status/147034827424673792,"""So, if Iran is going to take over the oil, I say we take over the oil first by hammering out a cost-sharing plan with Iraq."" # TimeToGetTough",2011-12-14 20:26:49,71,17,,#,
147044998251151360,https://twitter.com/realDonaldTrump/status/147044998251151360,It has been great to meet so many wonderful people in my # TimeToGetTough book signings. Anyone who wants to be Prez should read!,2011-12-14 21:07:14,22,5,,#,
147055375475150848,https://twitter.com/realDonaldTrump/status/147055375475150848,"""We have to combat the welfare mentality that says individuals are entitled to live off taxpayers."" # TimeToGetTough",2011-12-14 21:48:28,925,475,,#,
147059490020274178,https://twitter.com/realDonaldTrump/status/147059490020274178,"The Mullahs laughed when @ BarackObama ""asked"" Iran to return our drone--they will show it to China first.",2011-12-14 22:04:49,109,26,@,,
147071816794509312,https://twitter.com/realDonaldTrump/status/147071816794509312,Iran is closing the Strait of Hormuz for a military exercise. Imagine what they will do with nukes?!,2011-12-14 22:53:48,48,12,,,
147075470553387009,https://twitter.com/realDonaldTrump/status/147075470553387009,"The habitual vacationer, @ BarackObama, has sacrificed so much. He is delaying his 17 day Hawaii vacation a couple of hours.",2011-12-14 23:08:19,288,106,@,,
147079163919089665,https://twitter.com/realDonaldTrump/status/147079163919089665,Hope to see you tomorrow in Trump Tower (5th Ave betw 56 and 57) -- I'll be signing copies of my book # TimeToGetTough from noon until 2 pm,2011-12-14 23:22:59,19,3,,#,
147326022776393728,https://twitter.com/realDonaldTrump/status/147326022776393728,The first book signing at Trump Tower for # TimeToGetTough was so popular that I'm doing another one today from noon to 2pm/Trump Tower,2011-12-15 15:43:55,23,4,,#,
147336403167092737,https://twitter.com/realDonaldTrump/status/147336403167092737,It is great to meet fellow patriots at the # TimeToGetTough book signings. Can't wait to meet more today at Trump Tower from 12PM to 2PM,2011-12-15 16:25:10,14,5,,#,
147339218149056512,https://twitter.com/realDonaldTrump/status/147339218149056512,"""Let me put this as plainly as I know how: Iran's nuclear program must be stopped--by any and all means necessary. Period."" # TimeToGetTough",2011-12-15 16:36:21,153,75,,#,
147343915471740929,https://twitter.com/realDonaldTrump/status/147343915471740929,# noratings @ Lawrence will soon be off tv- bad ratings- he has a face made for radio.,2011-12-15 16:55:01,23,7,@,#,
147344228844961792,https://twitter.com/realDonaldTrump/status/147344228844961792,"With the number of tweets sad sack @ Rosie has done, she has totally lost control of herself-- hopefully not a breakdown.",2011-12-15 16:56:16,334,410,@,,
147356157076443136,https://twitter.com/realDonaldTrump/status/147356157076443136,More people attend a @ JonHuntsman rally than watch @ Lawrence on @ MSNBCtv all week. @ Lawrence is very lonely. (cont) http://tl.gd/eo7fjd,2011-12-15 17:43:40,27,8,@ @ @ @,,
147361753087492096,https://twitter.com/realDonaldTrump/status/147361753087492096,"Please send a psychiatrist to help @ Rosie, she’s in a bad state. To @ Rosie’s girlfriend’s parents--- get (cont) http://tl.gd/eo7r9h",2011-12-15 18:05:54,120,64,@ @,,
147370843876499456,https://twitter.com/realDonaldTrump/status/147370843876499456,# trumpvlog China is laughing.... http://youtu.be/Iyae36yHp54,2011-12-15 18:42:01,79,24,,#,
147383343812587520,https://twitter.com/realDonaldTrump/status/147383343812587520,If speeches and memoirs created jobs then @ BarackObama would be Ronald Reagan.,2011-12-15 19:31:42,1192,2439,@,,
147392259858505728,https://twitter.com/realDonaldTrump/status/147392259858505728,This is what @ BarackObama thinks: that America would be better off if we acted more like European socialist (cont) http://tl.gd/eo9c5f,2011-12-15 20:07:07,108,91,@,,
147407252662386688,https://twitter.com/realDonaldTrump/status/147407252662386688,So biased: @ TIME made 'The Protester' as the person of the year. @ TIME celebrates OWS but vilified the Tea Party last year.,2011-12-15 21:06:42,163,39,@ @,,
147729505237204992,https://twitter.com/realDonaldTrump/status/147729505237204992,Thanks to everyone who has waited in the long lines at the # TimeToGetTough book signings. It is great to meet fellow patriots.,2011-12-16 18:27:13,16,8,,#,
147744560997597184,https://twitter.com/realDonaldTrump/status/147744560997597184,"""I believe this book will rock a lot of people. Don't just read # TImeToGetTough but share it with your friends and family!"" -RushLimbaugh",2011-12-16 19:27:02,42,8,,#,
147748178404446209,https://twitter.com/realDonaldTrump/status/147748178404446209,Your civil liberties mean nothing if you're dead. That's why the single most important function of the federal (cont) http://tl.gd/eos6vt,2011-12-16 19:41:25,56,31,,,
147750118546866176,https://twitter.com/realDonaldTrump/status/147750118546866176,But maybe my biggest beef with Obama is his view that there's nothing special or exceptional about America. # TimeToGetTough,2011-12-16 19:49:07,453,396,,#,
147754360888238080,https://twitter.com/realDonaldTrump/status/147754360888238080,My interview with @ BarbaraJWalters in her @ ABC special 'Most Fascinating People of 2011'http://abcn.ws/tnrmll,2011-12-16 20:05:59,22,9,@ @,,
147762256938143744,https://twitter.com/realDonaldTrump/status/147762256938143744,Great @ Esquiremag piece - ' @ DonaldJTrumpJr: What I've Learned' http://bit.ly/ttfcJ0,2011-12-16 20:37:22,13,6,@ @,,
147769627647287296,https://twitter.com/realDonaldTrump/status/147769627647287296,A total lightweight: @ JonHuntsman continues to give the worst responses on China in the debates. I can see why (cont) http://tl.gd/eot026,2011-12-16 21:06:39,29,5,@,,
147772579413901312,https://twitter.com/realDonaldTrump/status/147772579413901312,"The lightweight, @ JonHuntsman, used my name in a debate for gravitas--it didn't work. Sad!",2011-12-16 21:18:23,116,49,@,,
147777192439459840,https://twitter.com/realDonaldTrump/status/147777192439459840,China just put a tariff on US cars and trucks--22%--China is laughing at our inept leaders. @ BarackObama,2011-12-16 21:36:42,220,17,@,,
147783012300492800,https://twitter.com/realDonaldTrump/status/147783012300492800,"China, OPEC, Russia and Iran no longer respect us-- @ BarackObama's foreign policies have proved that weakness is provocative.",2011-12-16 21:59:50,87,19,@,,
147786137765810176,https://twitter.com/realDonaldTrump/status/147786137765810176,OPEC is setting crude at $94/barrel on 'signs US economy is improving.' OPEC uses any excuse to rip us off and our leaders just watch.,2011-12-16 22:12:15,158,15,,,
147796612897456128,https://twitter.com/realDonaldTrump/status/147796612897456128,I'll be on @ americanowradio with Andy Dean at 6:30 ET today talking about last night's @ FoxNews debate. http://goo.gl/FMlMn,2011-12-16 22:53:53,19,2,@ @,,
148781095998070784,https://twitter.com/realDonaldTrump/status/148781095998070784,My interview with Andy Dean on @ americanowradio- I told him what I really thought about the @ FoxNews debate.http://bit.ly/sEdipv,2011-12-19 16:05:52,26,15,@ @,,
148864619690201088,https://twitter.com/realDonaldTrump/status/148864619690201088,"With Christmas less than a week away, a great gift for a friend or loved one is # TimeToGetTough. It will be the best present you give!",2011-12-19 21:37:45,91,69,,#,
148871667345666048,https://twitter.com/realDonaldTrump/status/148871667345666048,"My @ FoxNews interview on @FNTTHe Five discussing the # TimeToGetTough, the GOP primary and China's tariff on our carshttp://bit.ly/ue19nv",2011-12-19 22:05:46,15,15,@ @FNTTHe,#,
148872137996906497,https://twitter.com/realDonaldTrump/status/148872137996906497,Looking forward to Tuesday's tele town hall @ 7:30PM with @ ralphreed's Faith and Freedom Coalition. Will be a great time!,2011-12-19 22:07:38,10,5,@ @,,
148872560120045568,https://twitter.com/realDonaldTrump/status/148872560120045568,RT @TheDCVInce: Trump's letter to Obama: China thinks you're weak http://thedc.com/sETUHe,2011-12-19 22:09:18,47,25,@TheDCVInce,,
148873594292809728,https://twitter.com/realDonaldTrump/status/148873594292809728,Railing at Obama over China: @ maggiepolitico http://politi.co/vqdtgd,2011-12-19 22:13:25,14,10,@,,
148875185683038208,https://twitter.com/realDonaldTrump/status/148875185683038208,Our diplomats are weak: @ JonHuntsman's China policy proves why we need businesmen to negotiate against China.,2011-12-19 22:19:44,42,5,@,,
148876610811072513,https://twitter.com/realDonaldTrump/status/148876610811072513,"With a record deficit and $15 trillion in debt, @ BarackObama is spending $4 million of our money on his Hawaii vacation. Just plain wrong.",2011-12-19 22:25:24,743,115,@,,
148877359167184896,https://twitter.com/realDonaldTrump/status/148877359167184896,Barney Frank admited that ObamaCare does have 'death panels' yesterday. Obamacare must be fully repealed or healthcare will be destroyed.,2011-12-19 22:28:23,202,37,,,
148879498920738816,https://twitter.com/realDonaldTrump/status/148879498920738816,Congratulations to my son Eric for making the Forbes 30 under 30 list. He's done a great job!http://onforb.es/usUJac,2011-12-19 22:36:53,58,23,,,
148880417473298432,https://twitter.com/realDonaldTrump/status/148880417473298432,Even @ BarackObama's former National Security Advisor Jim Jones has called the Keystone pipeline 'a national must.' America needs it.,2011-12-19 22:40:32,88,6,@,,
149132685707718657,https://twitter.com/realDonaldTrump/status/149132685707718657,Iraq in political turmoil one day after we leave---I told you so.,2011-12-20 15:22:57,639,436,,,
149136594455117824,https://twitter.com/realDonaldTrump/status/149136594455117824,Dummies left Iraq without the oil--not believable!,2011-12-20 15:38:29,365,169,,,
149143097090113537,https://twitter.com/realDonaldTrump/status/149143097090113537,China taxing imports from the US --22%-- why aren't we taxing China?,2011-12-20 16:04:19,290,76,,,
149144699549134848,https://twitter.com/realDonaldTrump/status/149144699549134848,"""We need a tax system that is fair and smart--one that encourages growth, savings, and investment."" # TimeToGetTough",2011-12-20 16:10:42,158,24,,#,
149154929783742466,https://twitter.com/realDonaldTrump/status/149154929783742466,"""It's a plain fact: free trade requires having fair rules that apply to everyone."" # TimeToGetTough",2011-12-20 16:51:21,64,13,,#,
149156644171948032,https://twitter.com/realDonaldTrump/status/149156644171948032,We're all proud of @ erictrump for being on @ Forbes 30 Under 30 list.http://onforb.es/s9aNkI,2011-12-20 16:58:09,23,12,@ @,,
149167754900021248,https://twitter.com/realDonaldTrump/status/149167754900021248,"A great gift idea is my new book # TimeToGetTough, easy to order on Amazonhttp://amzn.to/sNqlFH",2011-12-20 17:42:18,48,51,,#,
149197833495519232,https://twitter.com/realDonaldTrump/status/149197833495519232,"""When are we going to wake up and realize that we are funding our enemies?"" # TimeToGetTough",2011-12-20 19:41:50,191,69,,#,
149201857439473665,https://twitter.com/realDonaldTrump/status/149201857439473665,"""People who have the ability to work should. But with the government happy to send checks, too many of them don't."" # TimeToGetTough",2011-12-20 19:57:49,411,53,,#,
149211386621337600,https://twitter.com/realDonaldTrump/status/149211386621337600,"""He thinks that the wealth you create belongs to the government-- @ BarackObama doesn't respect the fact that the (cont) http://tl.gd/er8rmd",2011-12-20 20:35:41,41,27,@,,
149211582549860354,https://twitter.com/realDonaldTrump/status/149211582549860354,He thinks that the wealth you create belongs to the gov't. @ BarackObama doesn't respect the fact that the money he wastes belongs to us.,2011-12-20 20:36:28,297,110,@,,
149220720461873153,https://twitter.com/realDonaldTrump/status/149220720461873153,What a shock! The U.S. Capitol Christmas tree pays homage @ BarackObama but failed to mention Jesus.,2011-12-20 21:12:46,502,225,@,,
149228635323252736,https://twitter.com/realDonaldTrump/status/149228635323252736,Joe Biden said that the Taliban 'is not our enemy.' I wonder how our troops in Afghanistant that are under attack view Biden's statement.,2011-12-20 21:44:13,374,176,,,
149232161227145217,https://twitter.com/realDonaldTrump/status/149232161227145217,"Tom ""marbles in his mouth"" Brokaw once thanked me for the great success of the Apprentice for NBC. Now, he calls (cont) http://tl.gd/er9in6",2011-12-20 21:58:14,27,20,,,
149235616196984834,https://twitter.com/realDonaldTrump/status/149235616196984834,"The average family has spent $4,155 this year filling up the car on $3.50/gallon average. Both record highs. (cont) http://tl.gd/er9mbq",2011-12-20 22:11:58,137,15,,,
149502325998891009,https://twitter.com/realDonaldTrump/status/149502325998891009,"For last minute shopping, my new book # TimeToGetTough is a great choice...http://amzn.to/sNqlFH",2011-12-21 15:51:46,29,6,,#,
149553296259031042,https://twitter.com/realDonaldTrump/status/149553296259031042,"My interview with @ ASavageNation discussing # TimeToGetTough, my 2012 plans and Iraq http://bit.ly/vnHtUZ http://bit.ly/un44dK",2011-12-21 19:14:19,34,9,@,#,
149554857991352320,https://twitter.com/realDonaldTrump/status/149554857991352320,I still can't believe we didn't t take the oil from Iraq.,2011-12-21 19:20:31,2707,2066,,,
149556985338138624,https://twitter.com/realDonaldTrump/status/149556985338138624,I really enjoyed last night's Tele-Town Hall with @ ralphreed's Faith and Freedom Coalition. Thanks to the thousands who joined.,2011-12-21 19:28:58,13,5,@,,
149562165236477953,https://twitter.com/realDonaldTrump/status/149562165236477953,"""The sad truth is some Republicans in Congress are clueless when it comes to negotiation."" # TimeToGetTough",2011-12-21 19:49:33,169,99,,#,
149563772179197952,https://twitter.com/realDonaldTrump/status/149563772179197952,"""Obamacare has to be killed now before it grows into an even bigger mess, as it inevitably will."" # TimeToGetTough",2011-12-21 19:55:56,115,15,,#,
149571947141922816,https://twitter.com/realDonaldTrump/status/149571947141922816,The WH yesterday defended Biden's comments that the Taliban aren't our enemy. When did the American people decide this?http://fxn.ws/v93Olk,2011-12-21 20:28:25,150,141,,,
149573869634723842,https://twitter.com/realDonaldTrump/status/149573869634723842,He is delusional: @ BarackObama believes that he is the 4th best POTUS ever.,2011-12-21 20:36:04,331,387,@,,
149582798037069824,https://twitter.com/realDonaldTrump/status/149582798037069824,Congratulations to @ AmericansElect for winning a spot on the California 2012 ballot. A major feat! http://lat.ms/vVZcX2,2011-12-21 21:11:32,25,7,@,,
149589104168939520,https://twitter.com/realDonaldTrump/status/149589104168939520,Barney Frank looked disgusting--nipples protruding--in his blue shirt before Congress. Very very disrespectful.,2011-12-21 21:36:36,22615,33929,,,
149931522626043904,https://twitter.com/realDonaldTrump/status/149931522626043904,My @ FoxNews interview with @ gretawire discussing how @ BarackObama is delusional and how a 3rd party candidate can win.http://bit.ly/uGCgId,2011-12-22 20:17:15,23,9,@ @ @,,
149933147239350272,https://twitter.com/realDonaldTrump/status/149933147239350272,"Less than a week after we leave Iraq, the country is already unraveling. We got nothing from the Iraqis and now (cont) http://tl.gd/eshi2u",2011-12-22 20:23:42,94,14,,,
149935268282122240,https://twitter.com/realDonaldTrump/status/149935268282122240,My new book # TimeToGetTough is the best present of the holiday season. A great gift for anyone who cares about this country.,2011-12-22 20:32:08,95,75,,#,
149942918927482880,https://twitter.com/realDonaldTrump/status/149942918927482880,“We have a president who has a vendetta against businesspeople and considers them the enemy. He’s also (cont) http://tl.gd/eshtt2,2011-12-22 21:02:32,92,18,,,
149943749844271106,https://twitter.com/realDonaldTrump/status/149943749844271106,"“The thing about high corporate tax rates is that, in the end, companies aren’t the ones who foot the bill, consumers do.” # TimeToGetTough",2011-12-22 21:05:50,164,53,,#,
149944525824077824,https://twitter.com/realDonaldTrump/status/149944525824077824,"“Consider the fact that for every gallon of gas you put in your car, you pay 45.8 cents in state, local, and federal taxes.” # TimeToGetTough",2011-12-22 21:08:55,180,37,,#,
149950938453516289,https://twitter.com/realDonaldTrump/status/149950938453516289,"Even if @ BarackObama stays in DC, taxpayers will pay millions for his Hawaii vacation when Americans are strugglinghttp://bit.ly/uaQfLd",2011-12-22 21:34:24,152,20,@,,
149955349301047300,https://twitter.com/realDonaldTrump/status/149955349301047300,"A week after Biden says that the Taliban is not our enemy, the Taliban demand that we pay Iraq for a 9 year occupation.http://bit.ly/ujIJS8",2011-12-22 21:51:55,100,14,,,
149956201868824576,https://twitter.com/realDonaldTrump/status/149956201868824576,The safest way to preserve Medicare is with a robust and vibrant economy. We should lower corporate and capital gain taxes immediately.,2011-12-22 21:55:19,83,19,,,
149963917823721472,https://twitter.com/realDonaldTrump/status/149963917823721472,"The Keystone pipeline will create 20,000 jobs and make us less energy dependent from the Middle East. @ BarackObama says No!",2011-12-22 22:25:58,231,30,@,,
151662732402376704,https://twitter.com/realDonaldTrump/status/151662732402376704,"@ TrumpCollection tops @ TravlandLeisure 500 Best Hotels in the World! Congrats @ TrumpNewYork, @ TrumpLasVegas, @ TrumpChicago, @TrumpSoHo",2011-12-27 14:56:27,4,2,@ @ @ @ @ @TrumpSoHo,,
151663316555669504,https://twitter.com/realDonaldTrump/status/151663316555669504,Vote now for your favorite TRUMP HOTEL COLLECTION hotels in Travel + Leisure’s 2012 World’s Best Awards Survey http://bit.ly/tKTwvj,2011-12-27 14:58:47,21,10,,,
151735360580370432,https://twitter.com/realDonaldTrump/status/151735360580370432,"In order to preserve my options and guarantee that @ BarackObama is defeated, I changed my voter registration to independent.",2011-12-27 19:45:03,168,36,@,,
151737838684221441,https://twitter.com/realDonaldTrump/status/151737838684221441,Congratulations to my friends @ Newsmax. Readership up 247%. 7 million people a month now reading.,2011-12-27 19:54:54,40,29,@,,
151741365796085760,https://twitter.com/realDonaldTrump/status/151741365796085760,"The habitual vacationer, @ BarackObama, is now in Hawaii. This vacation is costing taxpayers $4 milion +++ while there is 20% unemployment.",2011-12-27 20:08:55,782,187,@,,
151748731509800960,https://twitter.com/realDonaldTrump/status/151748731509800960,"Govt. collapsing in Iraq only 2 weeks after withdrawal of our troops. Sadly, I called this one and please remember, I alone called it.",2011-12-27 20:38:11,239,59,,,
151752988774514688,https://twitter.com/realDonaldTrump/status/151752988774514688,A vote for @ RonPaul is a totally wasted vote. If he wins Iowa---bad for Iowa's credibility.,2011-12-27 20:55:06,206,29,@,,
151764116078477312,https://twitter.com/realDonaldTrump/status/151764116078477312,The Republicans were out maneuvered once again in the payroll tax debacle. They just can't seem to get it (cont) http://tl.gd/evpeo3,2011-12-27 21:39:19,30,5,,,
151767567604781058,https://twitter.com/realDonaldTrump/status/151767567604781058,"The Keystone pipeline will create 20,000 jobs and lower gas prices. But Obama says No. Dumb.",2011-12-27 21:53:02,377,60,,,
151770881134297088,https://twitter.com/realDonaldTrump/status/151770881134297088,China hacked the U.S. Chamber of Commerce and now has the information of all 3 million members. China keeps (cont) http://tl.gd/evpm0i,2011-12-27 22:06:12,137,48,,,
151776172232015872,https://twitter.com/realDonaldTrump/status/151776172232015872,China is expanding its military bases abroad. We must expand our naval fleet. Now is no time for defense cuts. (cont) http://tl.gd/evprp9,2011-12-27 22:27:13,126,20,,,
152038948594651136,https://twitter.com/realDonaldTrump/status/152038948594651136,"@ TrumpCollection tops @ TravlandLeisure 500 Best Hotels in the World! Congrats @ TrumpNewYork, @ TrumpLasVegas, @ TrumpChicago, @TrumpSoHo",2011-12-28 15:51:24,5,1,@ @ @ @ @ @TrumpSoHo,,
152039589408800768,https://twitter.com/realDonaldTrump/status/152039589408800768,Vote for your favorite TRUMP HOTEL COLLECTION hotels in Travel + Leisure’s 2012 World’s Best Awards Survey http://bit.ly/tKTwvj,2011-12-28 15:53:57,26,7,,,
152056935712169984,https://twitter.com/realDonaldTrump/status/152056935712169984,What a convenient mistake: @ BarackObama issued a statement for Kwanza but failed to issue one for Christmas.http://bit.ly/vUmvpM,2011-12-28 17:02:53,1127,776,@,,
152063152887042048,https://twitter.com/realDonaldTrump/status/152063152887042048,The Fed's reckless monetary policies will cause problems in the years to come. The Fed has to be reined in or we will soon be Greece.,2011-12-28 17:27:35,160,69,,,
152097238271787008,https://twitter.com/realDonaldTrump/status/152097238271787008,China has 5 oil projects in Iraq and we didn't get anything from the Iraqis except asked to leave. Iraq is going (cont) http://tl.gd/f0ec7f,2011-12-28 19:43:02,156,14,,,
152104416659505152,https://twitter.com/realDonaldTrump/status/152104416659505152,"""It's important that we help poor people to become independent, self-sufficient individuals who gain the benefits of work."" # TimeToGetTough",2011-12-28 20:11:33,374,102,,#,
152120034330804224,https://twitter.com/realDonaldTrump/status/152120034330804224,He is destroying our country: @ BarackObama has requested to raise our debt limit to over $16.4Trillion by the end (cont) http://tl.gd/f0fcuh,2011-12-28 21:13:37,247,35,@,,
152426895269568512,https://twitter.com/realDonaldTrump/status/152426895269568512,Americans Elect on track to put an Indy Presidential candidate on the ballot in all 50 states.,2011-12-29 17:32:58,41,9,,,
152431014742986752,https://twitter.com/realDonaldTrump/status/152431014742986752,"I predicted the 9/11 attack on America in my book ""The America We Deserve"" and the collapse of Iraq in @ TimeToGetTough.",2011-12-29 17:49:20,548,553,@,,
152454671510929409,https://twitter.com/realDonaldTrump/status/152454671510929409,The Mar-a-Lago Club has the best meatloaf in America. Tasty. http://www.maralagoclub.com/,2011-12-29 19:23:20,1105,1301,,,
152472993124204545,https://twitter.com/realDonaldTrump/status/152472993124204545,"I'm right, TPM is wrong - @ BarackObama did not issue a special statement for Christmas--however he issued one (cont) http://tl.gd/f15bee",2011-12-29 20:36:09,59,11,@,,
152485540925669376,https://twitter.com/realDonaldTrump/status/152485540925669376,America wasted billions and precious lives in Iraq and Iran will soon take control--very very sad.,2011-12-29 21:26:00,220,59,,,
152490093465186306,https://twitter.com/realDonaldTrump/status/152490093465186306,"I like Russell Brand, but Katy Perry made a big mistake when she married him. Let's see if I'm right---I hope not.",2011-12-29 21:44:06,1275,1120,,,
152807553049436160,https://twitter.com/realDonaldTrump/status/152807553049436160,I'm sending @ BarackObama an autographed copy of # TimeToGetTough. He could use it.,2011-12-30 18:45:34,237,61,@,#,
152810551330865153,https://twitter.com/realDonaldTrump/status/152810551330865153,NYC should hold a parade for returning Iraq and Afghanistan veterans.,2011-12-30 18:57:29,620,529,,,
152814332915363840,https://twitter.com/realDonaldTrump/status/152814332915363840,I play golf to relax. My company is in great shape. @ BarackObama plays golf to escape work while America goes down the drain.,2011-12-30 19:12:30,4426,3410,@,,
152819279279034369,https://twitter.com/realDonaldTrump/status/152819279279034369,Looks like Michele Bachmann will finish dead last in Iowa while her own campaign chairman bails on her. (cont) http://tl.gd/f1qsji,2011-12-30 19:32:10,28,4,,,
152820480452198400,https://twitter.com/realDonaldTrump/status/152820480452198400,Both @ Rosie and @ RonPaul think America is responsible for 9/11. http://bit.ly/tcIc6x http://bit.ly/v4Eghs (cont) http://tl.gd/f1qv2t,2011-12-30 19:36:56,107,46,@ @,,
152823189410545665,https://twitter.com/realDonaldTrump/status/152823189410545665,When will the US government finally classify China as a currency manipulator? China is robbing us blind and @ BarackObama defends them.,2011-12-30 19:47:42,210,48,@,,
152827166189563906,https://twitter.com/realDonaldTrump/status/152827166189563906,"The Washington Establishment will never rein in government spending, waste, fraud and abuse. A great thinker and outsider is needed.",2011-12-30 20:03:30,380,501,,,
154270999859298306,https://twitter.com/realDonaldTrump/status/154270999859298306,"My @ foxandfriends interview discussing the ""Make America Great Again"" Texas filing and the Iowa caucushttp://bit.ly/sY6NJZ",2012-01-03 19:40:47,62,109,@,,
154279702578728960,https://twitter.com/realDonaldTrump/status/154279702578728960,"My @ FoxNews interview with @ gretawire discussing the GOP primary, my 2012 options and why @ BarackObama must losehttp://bit.ly/vzJyZD",2012-01-03 20:15:22,27,6,@ @ @,,
154282197371731969,https://twitter.com/realDonaldTrump/status/154282197371731969,I will be on the @ todayshow tomorrow morning to make a major announcement about a television show. Stay tuned!,2012-01-03 20:25:16,61,11,@,,
154284061995696128,https://twitter.com/realDonaldTrump/status/154284061995696128,"""The Democrats' solution is the same solution they have for everything--tax, tax, tax. Just one problem: it doesn't work"" # TimeToGetTough",2012-01-03 20:32:41,149,35,,#,
154288899324260352,https://twitter.com/realDonaldTrump/status/154288899324260352,"""The Wall Street Journal has reported that Obama's food stamp policies are ushering in a massive 'food stamp crime wave.'"" # TimeToGet Tough",2012-01-03 20:51:54,84,22,,#,
154292871447592960,https://twitter.com/realDonaldTrump/status/154292871447592960,"""To have a government we can afford we need to eliminate the tremendous waste clogging the system"" # TimeToGetTough",2012-01-03 21:07:41,188,115,,#,
154299303211446272,https://twitter.com/realDonaldTrump/status/154299303211446272,"Michele Bachmann will finish dead last tonight in Iowa because she is disloyal and a terrible boss. Sadly, it is over for Michele.",2012-01-03 21:33:15,166,21,,,
